KIC,Teff,log(g),Mass,Prot,e_Prot,n_Prot,Rper,LPH,w,Ref,_RA,_DE,kepid,kepmag,dutycycle,dataspan,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,cdppslplong,cdppslpshrt,r,logr
5954795,5773,3.86,1.04,3.476,0.01,   ,4902.78,1.015,0.5682,0,290.01624,41.28972,5954795,13.644,0.8736,1458.931,113.255,105.823,105.105,103.148,103.735,105.437,106.711,110.932,117.415,123.897,131.4,139.086,141.5,151.504,0.37495,-0.02006,4902.78,3.6904424058038665
5955110,5125,4.47,0.8666,30.456,3.894,   ,1810.67,0.49,0.3311,0,290.11966,41.21988,5955110,14.196,0.8737,1458.931,132.419,118.001,111.052,103.455,99.008,91.433,88.177,84.08799999999998,79.875,77.123,75.671,74.855,74.721,74.028,-0.10867,-0.57765,1810.67,3.2578393060632433
5955122,5747,4.39,1.0326,18.135,0.311,   ,799.72,0.45,0.3493,0,290.12225,41.29121,5955122,9.281,0.8739,1458.931,44.074,40.609,39.151,37.384,36.421,34.594,33.922,33.027,32.371,32.228,32.336,32.565,32.707,33.6,0.04941,-0.3931999999999999,799.72,2.902937957316532
5955175,5385,4.68,0.9342,19.212,0.218,   ,7178.37,0.718,0.4812,0,290.13702,41.24968,5955175,13.065,0.8736,1458.931,73.88599999999998,66.78,63.969,60.811,59.378,57.332,56.628,55.97,56.128,56.865,58.198,59.85,60.479,63.565,0.17859,-0.37202,7178.37,3.8560258397337743
5955379,5132,4.41,0.8684,20.074,0.098,   ,10665.42,0.984,0.6119,0,290.20544,41.22066,5955379,15.151,0.8712999999999999,1238.002,213.345,191.668,181.938,170.587,163.913,153.497,150.009,145.286,143.423,141.764,140.793,140.894,140.953,142.013,-0.01613,-0.51848,10665.42,4.0279779624662595
5955695,4695,4.51,0.754,35.871,4.87,   ,3946.81,0.378,0.2585,0,290.29855,41.22297,5955695,15.675,0.8744,1420.672,342.45,303.144,283.429,262.789,249.519,228.548,219.426,205.756,192.562,183.22,179.277,176.554,177.425,185.596,-0.07114,-0.62729,3946.81,3.5962462199000265
5956051,4691,4.54,0.7529,0.451,0.007,   ,89517.24,1.666,0.7834,0,290.41107,41.29048,5956051,13.641,0.8649,1458.931,760.634,792.552,826.2,834.374,842.5549999999998,801.089,774.1749999999998,726.681,667.412,618.136,582.776,557.574,551.592,524.521,-0.34964,0.04545,89517.24,4.951906683537627
5956062,5382,4.38,0.9334,17.697,0.03,   ,10494.02,1.041,0.621,0,290.41513,41.25843,5956062,15.128,0.8736,1458.931,253.513,229.707,219.042,206.053,197.902,185.723,180.778,173.152,167.974,163.896,163.297,163.531,163.971,167.37,-0.00706,-0.5042999999999999,10494.02,4.0209418875620875
5956125,5078,4.41,0.8545,21.592,0.126,   ,13630.15,1.301,0.639,0,290.43588,41.28783,5956125,15.226,0.8737,1458.931,257.417,229.756,216.513,202.408,193.796,179.572,174.186,166.249,159.464,155.869,153.452,152.405,152.622,154.213,-0.05462,-0.5610899999999999,13630.15,4.134500635278094
5956339,5251,4.75,0.8992,23.175,0.571,   ,5396.99,0.673,0.4716,0,290.50955,41.27262,5956339,15.35,0.8736,1458.931,289.974,261.53,249.055,233.886,225.088,209.826,203.778,194.426,185.447,180.759,178.405,177.503,177.874,177.211,-0.06413,-0.51538,5396.99,3.7321516133683743
5956385,5755,4.92,1.0348,20.91,0.26,   ,5261.24,0.442,0.3095,0,290.52518,41.26655,5956385,15.855,0.8737,1458.931,391.936,348.373,327.292,304.664,290.559,269.888,262.287,250.531,242.194,240.296,238.634,240.014,240.547,253.453,0.04822,-0.57926,5261.24,3.72108811329655
5956587,4748,4.72,0.7682,24.583,0.763,   ,6066.98,0.826,0.5367,0,290.58377,41.28406,5956587,14.953,0.8736,1458.931,225.67,201.972,190.915,179.142,171.681,159.321,154.334,146.919,139.96,135.424,132.49,130.93,130.905,132.428,-0.08848,-0.54368,6066.98,3.782972563280301
5956717,5439,4.22,0.9485,23.297,0.267,   ,7839.65,0.877,0.5191,0,290.62854,41.29013,5956717,14.173,0.8736,1458.931,139.554,124.672,118.027,110.951,106.968,100.108,97.305,93.799,92.11000000000001,91.641,91.98500000000001,92.543,92.708,95.86000000000001,0.05037,-0.50616,7839.65,3.894296674105141
5956727,5425,3.85,0.9448,5.973,0.006,   ,15754.4,1.3,0.6812,0,290.63269,41.22436,5956727,13.497,0.8728,1458.931,117.695,112.447,112.489,110.789,110.505,110.665,110.993,112.639,117.193,121.838,126.725,133.016,134.862,144.427,0.3017099999999999,-0.05376,15754.4,4.197401867893956
5957137,5658,3.99,1.0077,13.254,0.065,   ,11745.13,0.956,0.6087,0,290.77649,41.297,5957137,12.884,0.8737,1458.931,72.107,66.5,64.977,62.686,62.063,61.171,60.999,61.497,62.974,64.934,67.484,69.986,70.973,75.667,0.2634199999999999,-0.21961,11745.13,4.069857828092781
5957220,6447,4.07,1.2566,5.041,0.062,   ,728.31,0.5,0.3758,0,290.80923,41.27726,5957220,13.251,0.8737,1458.931,80.367,72.54399999999998,69.381,65.692,63.883,61.13,60.282,59.593,59.57,60.241,61.595,63.105,63.717,66.516,0.1591799999999999,-0.4127799999999999,728.31,2.8623162730395424
5959491,4769,4.61,0.7737,34.316,0.678,   ,7691.23,0.609,0.3796,0,291.55228,41.26491,5959491,15.681,0.8737,1458.931,380.419,341.923,323.401,301.814,288.966,264.203,254.977,240.897,226.168,215.996,207.925,202.31,200.614,191.999,-0.2338699999999999,-0.58645,7691.23,3.885995798773682
5960062,5545,4.66,0.9768,3.635,0.005,   ,5305.92,1.471,0.7432,0,291.74393,41.23194,5960062,14.876,0.8700999999999999,1458.931,209.315,188.251,179.41,169.883,165.342,157.389,154.235,152.021,151.595,153.377,156.254,158.085,158.833,163.21,0.1052,-0.4247199999999999,5305.92,3.7247606976213437
5960236,5488,4.59,0.9615,26.39,4.799,   ,1855.13,0.448,0.3036,0,291.79944,41.24363,5960236,14.639,0.8736,1458.931,172.034,151.879,141.843,131.092,124.372,113.329,108.965,102.329,94.903,89.787,85.971,83.378,82.78499999999998,80.04699999999998,-0.24779,-0.64509,1855.13,3.268374348616519
5960420,5059,4.41,0.8495,20.655,0.641,   ,7112.62,0.918,0.58,0,291.86292,41.25286,5960420,13.799,0.8734,1458.931,108.891,97.355,92.436,87.179,84.31,79.251,77.50799999999998,74.73099999999998,72.912,72.274,72.41899999999998,73.396,73.778,76.887,0.07031,-0.47785,7112.62,3.8520296066295874
5960592,5474,4.46,0.9578,21.717,0.158,   ,3195.11,0.455,0.3347,0,291.92432,41.22761,5960592,15.59,0.8725,1238.002,320.525,281.964,262.242,242.021,229.854,209.04,200.753,188.94,174.727,165.798,159.997,154.249,153.011,146.952,-0.2501499999999999,-0.65283,3195.11,3.504485814472715
5960713,5617,4.6,0.9964,7.195,0.094,   ,6947.34,1.098,0.6191,0,291.96063,41.24541,5960713,15.733,0.8746,1420.672,378.304,336.289,315.742,294.339,280.742,259.425,252.238,241.726,230.312,224.48,223.081,222.024,221.534,224.908,-0.03786,-0.58523,6947.34,3.8418185535901426
5960718,4470,4.65,0.6919,13.572,0.037,   ,12695.91,1.373,0.7367,0,291.96246,41.22199,5960718,15.53,0.8738,1458.931,369.996,334.848,320.108,302.599,292.673,274.452,267.304,259.151,251.913,246.498,246.179,247.236,247.6,252.612,0.00353,-0.47031,12695.91,4.103663835088796
5960988,6092,4.47,1.1357,8.472,0.005,   ,537.34,0.423,0.3223,0,292.052,41.23799,5960988,12.709,0.8737,1458.931,60.86,54.109,50.922,47.601,45.602,42.418,41.235,39.5,38.084,37.189,36.854,36.85,36.931,37.802,-0.01642,-0.5532,537.34,2.73024917098499
5961066,6363,4.59,1.2263,1.007,0.004,   ,617.68,0.574,0.3918,0,292.07748,41.24059,5961066,13.064,0.8738,1458.931,109.71,102.017,99.576,95.876,93.534,87.92799999999998,85.566,81.571,76.182,70.693,66.211,62.69,61.636,56.426,-0.42874,-0.3673799999999999,617.68,2.7907635394463908
5961146,4727,4.72,0.7626,24.957,0.237,   ,4686.18,0.648,0.4164,0,292.10873,41.21331,5961146,15.737,0.8737,1458.931,368.499,325.116,304.344,282.077,268.515,245.717,236.131,222.588,207.576,196.238,189.031,184.533,183.42,176.121,-0.23141,-0.61987,4686.18,3.6708189661869746
5961373,5272,3.79,0.9047,0.243,0.004,   ,81336.92,1.772,0.8293,0,292.1832,41.21267,5961373,12.976,0.8671999999999999,1458.931,852.3279999999999,803.1609999999998,752.798,703.475,669.058,592.151,560.068,517.002,475.412,452.863,435.938,425.85,422.859,422.294,-0.1820199999999999,-0.69937,81336.92,4.9102877228714945
5961866,5152,4.71,0.8736,21.31,0.18,   ,6512.52,1.191,0.6219,0,292.34015,41.2395,5961866,15.786,0.8738,1458.931,373.245,334.329,315.154,292.376,279.383,254.881,245.933,232.963,220.143,208.846,203.016,198.403,197.012,189.234,-0.21013,-0.6125,6512.52,3.813749070031389
5962022,4685,4.51,0.7513,8.922,0.094,   ,17555.53,1.338,0.6824,0,292.38522,41.26675,5962022,15.792,0.8725,1238.002,397.455,356.469,337.772,317.266,304.837,284.211,276.046,266.705,258.13,253.221,253.573,256.658,258.572,271.946,0.06757,-0.52387,17555.53,4.244413945313809
5962040,5061,4.67,0.8501,28.153,0.231,   ,3398.33,0.546,0.397,0,292.38986,41.26097,5962040,15.495,0.8738,1458.931,308.361,271.732,252.929,233.388,220.722,199.398,190.915,178.424,164.038,153.937,146.86,141.635,140.604,132.896,-0.29898,-0.6734499999999999,3398.33,3.531265549406566
5962129,5019,4.32,0.8392,17.471,0.027,   ,21610.95,1.308,0.6764,0,292.41946,41.22166,5962129,15.448,0.8736,1458.931,296.339,263.915,248.915,232.653,222.877,205.657,199.352,190.915,183.651,178.612,176.038,173.596,173.728,176.074,-0.06977,-0.56481,21610.95,4.3346738585393885
5962157,4815,4.49,0.7859,11.108,0.007,   ,15908.3,1.185,0.6282,0,292.42859,41.2567,5962157,15.52,0.8737,1458.931,329.297,294.928,281.691,265.507,256.005,239.688,233.454,225.67,219.12,216.814,218.768,222.323,223.968,233.941,0.09151,-0.4851099999999999,15908.3,4.201623772351413
5962223,5085,4.75,0.8563,13.693,0.032,   ,22785.51,1.498,0.7066,0,292.4505,41.28887,5962223,15.54,0.8737,1458.931,333.682,298.5,282.478,263.186,251.84,234.448,226.62,217.737,210.095,205.809,205.148,205.743,206.665,211.846,0.00847,-0.55747,22785.51,4.357658753686823
5962532,4909,4.61,0.8106,2.074,0.005,   ,22859.45,1.351,0.6537,0,292.54794,41.26042,5962532,15.433,0.8351,1458.931,538.687,509.417,507.822,501.069,501.593,495.967,495.136,501.489,511.165,518.532,534.27,552.678,557.245,585.725,0.19983,-0.07253999999999998,22859.45,4.359065777028706
5962587,4872,4.67,0.8009,34.84,2.59,   ,4636.41,0.447,0.2918,0,292.56778,41.2182,5962587,14.782,0.8737,1458.931,189.071,168.819,160.085,150.242,143.886,132.038,127.604,121.52,114.976,110.97,108.269,105.493,104.95,104.331,-0.1492,-0.55788,4636.41,3.6661818338628156
5962674,5318,4.97,0.9167,21.53,0.039,   ,8842.17,0.768,0.5218,0,292.59875,41.26076,5962674,15.636,0.8738,1458.931,357.51,320.423,302.224,281.727,269.559,247.323,237.741,224.839,210.38,200.655,193.99,189.167,187.906,183.634,-0.19868,-0.5875599999999999,8842.17,3.946558860417422
5962682,5398,4.4,0.9376,6.145,0.139,   ,5822.12,1.332,0.6945,0,292.60043,41.27995,5962682,14.881,0.8737,1458.931,203.632,182.614,173.527,163.517,158.061,149.633,146.283,142.14,140.998,141.262,143.281,146.595,147.792,155.973,0.14047,-0.46866,5822.12,3.7650811524598424
5962714,5332,4.68,0.9203,19.887,0.064,   ,4607.32,0.947,0.5834,0,292.60791,41.24128,5962714,15.51,0.8735,1458.931,314.22,278.31,260.798,241.879,230.383,210.544,202.557,191.874,180.002,170.236,163.618,159.068,157.697,151.321,-0.2474099999999999,-0.6199799999999999,4607.32,3.6634483770905115
5962877,5646,4.26,1.0044,0.605,0.003,   ,10616.96,1.515,0.7377,0,292.65842,41.26276,5962877,12.764,0.8362,1458.931,132.755,131.123,134.413,134.943,135.892,131.719,129.134,125.656,119.59,109.812,102.189,95.81,94.132,86.461,-0.46876,0.02011,10616.96,4.026000181131125
5963116,5904,4.55,1.078,14.432,0.106,   ,5885.63,0.804,0.5195,0,292.73315,41.29135,5963116,15.844,0.8724,1238.002,383.642,338.198,316.661,293.658,279.838,257.466,249.049,236.483,224.677,216.346,211.154,208.214,207.284,207.138,-0.1222599999999999,-0.60633,5885.63,3.769792956708707
5963253,5372,4.21,0.9308,7.577,0.011,   ,8780.36,1.209,0.648,0,292.77576,41.22054,5963253,13.033,0.8739,1458.931,117.226,112.72,113.546,112.889,114.062,115.504,116.424,119.726,125.442,130.933,136.89,143.405,145.66,156.508,0.3183,0.06182,8780.36,3.9435123226040867
5963267,5720,4.94,1.025,15.376,0.146,   ,2834.02,0.422,0.2998,0,292.78067,41.25741,5963267,15.513,0.8736,1458.931,295.863,260.486,243.249,225.044,214.319,196.11,188.638,177.586,166.7,159.584,155.294,151.914,151.226,147.263,-0.17715,-0.62551,2834.02,3.4524029107875847
5963360,5919,4.23,1.0825,13.085,0.158,   ,700.29,0.504,0.3801,0,292.81662,41.20817,5963360,13.478,0.8737,1458.931,91.947,81.518,76.548,71.339,68.288,63.004,60.975,58.274,55.342,53.516,52.202,51.792,51.899,52.461,-0.0844,-0.5782199999999998,700.29,2.845277924754636
5963456,5281,4.45,0.907,15.363,0.066,   ,4326.4,1.016,0.6076,0,292.84421,41.27186,5963456,15.014,0.8737,1458.931,219.535,195.026,183.15,170.449,162.608,149.45,144.117,136.255,129.03,124.287,121.486,119.736,119.669,119.457,-0.11523,-0.5971499999999998,4326.4,3.636126669925523
5963469,6496,4.34,1.2748,3.839,0.079,   ,1350.08,0.507,0.387,0,292.84869,41.23154,5963469,13.409,0.8735,1458.931,94.855,87.378,85.55899999999998,83.194,83.02899999999998,83.456,84.108,86.604,91.319,96.152,101.823,107.362,109.171,117.181,0.3643199999999999,-0.1265,1350.08,3.130359503701787
5963565,5452,4.45,0.9519,13.508,0.106,   ,11136.47,1.261,0.6871,0,292.88235,41.25698,5963565,15.281,0.8722999999999999,1238.002,275.823,247.193,234.795,220.451,211.687,196.496,190.618,182.252,174.626,170.19,168.191,167.922,168.326,172.633,-0.02406,-0.52981,11136.47,4.046747551477978
5963726,5955,4.31,1.0933,7.956,0.007,   ,16338.65,1.363,0.7183,0,292.93073,41.25928,5963726,13.981,0.8735,1458.931,140.105,131.144,129.945,126.828,125.601,122.928,122.137,123.648,129.436,133.872,140.003,146.862,148.886,159.627,0.30519,-0.1736999999999999,16338.65,4.213216169591032
5963742,4807,4.71,0.7838,13.387,0.049,   ,18470.05,1.33,0.7252,0,292.93573,41.25547,5963742,14.535,0.8736,1458.931,178.622,162.644,156.111,147.712,142.88,134.153,131.063,126.418,122.434,121.805,122.835,124.897,125.763,132.173,0.10382,-0.4612899999999999,18470.05,4.266468071114021
5963915,6465,4.49,1.2632,2.317,0.005,   ,2858.52,0.9,0.5981,0,292.98297,41.23297,5963915,13.603,0.8732999999999999,1458.931,122.016,117.864,120.609,122.252,126.614,134.351,138.746,148.616,160.646,166.088,171.408,177.51,179.882,190.681,0.2441899999999999,0.37755,2858.52,3.4561412351576912
5963923,6061,4.22,1.1259,2.299,0.005,   ,2306.94,1.12,0.6257,0,292.9863,41.20025,5963923,13.595,0.8732999999999999,1458.931,101.286,94.698,93.863,92.204,92.926,95.156,96.728,100.803,106.641,111.417,116.468,121.837,123.607,130.265,0.29403,0.00229,2306.94,3.3630362993291683
5963951,5096,4.69,0.8591,25.242,0.217,   ,12259.33,0.876,0.5292,0,292.99326,41.24663,5963951,15.922,0.8739,1458.931,443.942,393.138,367.47,340.221,322.207,292.764,281.335,264.744,246.209,234.953,227.174,221.361,219.527,212.092,-0.2139699999999999,-0.65041,12259.33,4.088466735659231
5963970,5888,4.38,1.0733,14.33,0.63,   ,801.86,0.359,0.2775,0,292.99744,41.2798,5963970,12.67,0.8737,1458.931,63.395,56.712,53.802,50.606,48.656,45.539,44.301,42.722,41.441,40.714,40.616,40.883,41.066,42.049,0.01906,-0.50863,801.86,2.9040985496620633
5964024,5895,4.18,1.0754,3.8,0.024,   ,8858.03,1.122,0.6208,0,293.01147,41.21351,5964024,11.764,0.87,1458.931,58.396,58.101,60.879,63.013,65.942,69.948,71.954,76.947,83.278,86.54399999999998,89.403,92.98200000000001,94.381,101.535,0.27837,0.57872,8858.03,3.947337146801347
5964063,5678,4.84,1.0132,19.292,0.473,   ,2546.01,0.457,0.3542,0,293.02197,41.21705,5964063,14.672,0.8738,1458.931,197.002,175.277,165.073,153.998,147.53,135.654,131.366,125.222,119.313,114.903,112.365,110.219,109.799,108.446,-0.1399799999999999,-0.57705,2546.01,3.405860105105653
5964346,5264,4.47,0.9026,25.662,0.468,   ,3869.95,0.543,0.397,0,293.09991,41.29551,5964346,14.65,0.8735,1458.931,183.822,165.882,157.658,147.988,142.435,133.0,128.878,123.256,117.208,113.094,110.523,109.407,109.215,108.166,-0.11558,-0.51683,3869.95,3.5877053539428463
5964656,5269,4.56,0.9039,11.724,0.031,   ,11998.65,1.401,0.7225,0,293.17682,41.27724,5964656,14.261,0.8735,1458.931,145.698,132.083,126.0,119.546,116.095,110.092,107.79,105.103,102.896,102.911,103.998,105.573,106.304,111.525,0.1089,-0.43401,11998.65,4.079132385169935
5964675,5244,4.47,0.8974,14.905,0.058,   ,9167.13,1.28,0.6879,0,293.18109,41.24525,5964675,15.367,0.8736,1458.931,284.1,255.161,241.341,226.052,216.9,200.357,194.153,184.262,174.473,167.639,163.472,160.897,160.382,157.43,-0.1469999999999999,-0.5541,9167.13,3.962233390167836
5964734,4531,4.37,0.7091,19.405,0.095,   ,13450.18,1.044,0.6134,0,293.19727,41.28363,5964734,12.966,0.8737,1458.931,73.474,66.452,63.827,60.789,59.398,57.092,56.323,55.667,55.532,55.896,57.155,58.658,59.169,61.864,0.15715,-0.3691999999999999,13450.18,4.128728096418996
5965012,5006,4.57,0.8358,9.532,0.015,   ,28157.23,1.561,0.7461,0,293.28009,41.27659,5965012,14.525,0.8736,1458.931,175.002,158.132,151.426,143.903,139.652,133.536,131.491,129.91,130.42,133.365,138.494,144.602,146.704,156.766,0.26793,-0.4080199999999999,28157.23,4.4495899283505445
5965047,5481,4.6,0.9596,12.302,0.034,   ,16476.04,1.498,0.7141,0,293.29236,41.25218,5965047,15.674,0.8738,1458.931,334.764,299.024,282.411,264.293,254.282,235.767,229.168,220.77,213.501,208.908,207.068,206.705,206.84,210.016,-0.02769,-0.5424499999999999,16476.04,4.216852837651835
5965087,5869,4.43,1.0677,11.756,0.3,   ,4730.91,0.859,0.5687,0,293.30664,41.24282,5965087,12.886,0.8736,1458.931,73.873,68.043,66.08,63.25,61.93,59.276,58.231,57.28,57.337,57.92,59.262,60.443,60.821,63.961,0.1532399999999999,-0.34442,4730.91,3.67494468618529
5965471,6023,4.51,1.1141,11.999,0.294,   ,3364.56,0.823,0.5277,0,293.41663,41.25746,5965471,14.604,0.8734,1458.931,180.554,162.338,154.347,145.232,139.845,130.299,126.411,121.221,116.046,113.357,112.008,111.869,112.052,113.82,-0.03237,-0.51089,3364.56,3.526928277455582
5965500,5098,4.74,0.8596,25.413,1.167,   ,4235.57,0.604,0.4202,0,293.42337,41.23656,5965500,15.487,0.8734,1458.931,312.065,276.957,258.973,240.094,227.908,209.121,200.933,188.418,176.92,166.812,160.685,155.921,154.725,149.636,-0.24079,-0.6266899999999999,4235.57,3.626911863591664
5965533,6361,4.59,1.2256,5.376,0.214,   ,1503.35,0.39,0.325,0,293.43234,41.2308,5965533,14.508,0.8738,1458.931,163.865,146.685,139.308,131.803,127.954,121.671,119.623,117.594,118.062,120.067,123.245,127.192,128.553,135.597,0.19913,-0.4393,1503.35,3.1770601019263083
5965629,5658,4.57,1.0077,20.862,0.114,   ,5195.44,0.515,0.3679,0,293.46365,41.29094,5965629,15.495,0.8732999999999999,1458.931,290.662,258.882,243.595,226.646,215.668,197.615,189.609,178.702,168.798,160.447,155.946,152.18,151.525,147.621,-0.19151,-0.60747,5195.44,3.7156223336988083
5965897,5654,4.55,1.0066,14.992,0.074,   ,5372.94,1.048,0.6166,0,293.5426,41.27684,5965897,13.608,0.8736,1458.931,102.318,93.561,90.557,86.641,84.28499999999998,79.697,77.717,75.361,74.31,74.16299999999998,74.577,75.55299999999998,75.90999999999998,78.589,0.07625,-0.3903699999999999,5372.94,3.730211990798657
5966043,5677,4.5,1.013,7.754,0.007,   ,13434.71,1.361,0.7423,0,293.59354,41.23516,5966043,15.126,0.8735,1458.931,238.658,217.526,208.876,199.383,194.702,187.295,184.858,183.204,184.985,189.595,196.07,204.084,206.659,220.548,0.25311,-0.3664799999999999,13434.71,4.1282282962430195
5966352,5823,4.51,1.0543,22.138,0.041,   ,2400.76,0.771,0.4512,0,293.68451,41.21655,5966352,15.477,0.8720999999999999,1238.002,273.928,241.593,226.13,209.058,197.756,179.179,171.758,160.061,147.602,137.864,131.253,125.99,124.576,117.345,-0.3268699999999999,-0.6563799999999999,2400.76,3.3803487465270954
5966824,5986,4.77,1.1027,5.944,0.075,   ,3871.17,0.838,0.522,0,293.82166,41.22023,5966824,13.994,0.8735,1458.931,129.037,118.374,114.527,109.434,107.388,103.318,102.196,101.584,102.528,104.025,106.552,109.955,111.159,118.402,0.2031999999999999,-0.3385099999999999,3871.17,3.5878422435072266
5966912,6020,4.54,1.1131,5.127,0.048,   ,2171.81,0.489,0.3244,0,293.84396,41.29382,5966912,15.626,0.8708,1238.002,298.784,261.355,242.513,223.987,212.393,192.928,185.153,173.536,162.575,152.669,145.953,140.134,138.583,131.058,-0.30813,-0.65615,2171.81,3.336821828485458
5966966,5442,4.91,0.9493,25.266,3.523,   ,3552.59,0.45,0.3259,0,293.85977,41.24824,5966966,15.647,0.8735,1458.931,319.362,282.992,264.603,244.832,231.625,209.119,200.685,187.93,174.143,163.635,157.977,153.174,152.01,145.263,-0.25496,-0.66449,3552.59,3.5505450889945154
5967447,5979,4.39,1.1006,8.664,0.058,   ,3612.67,0.697,0.4702,0,293.98398,41.29534,5967447,13.963,0.8732999999999999,1458.931,119.744,109.287,105.488,100.701,98.746,95.868,95.282,96.075,99.372,103.671,109.573,115.797,117.767,126.903,0.3586099999999999,-0.328,3612.67,3.5578282926711235
5972292,5146,4.4,0.872,9.751,0.035,   ,14920.09,1.267,0.6713,0,295.27744,41.2323,5972292,15.296,0.6649,1238.002,296.835,264.626,251.421,237.157,229.436,215.978,210.004,203.367,198.813,196.066,196.466,199.041,200.117,208.546,0.06384,-0.47155,14920.09,4.17377144286758
5975523,5413,4.55,0.9416,29.466,1.858,   ,4747.21,0.505,0.3167,0,296.02802,41.2754,5975523,15.915,0.8721999999999999,1238.002,420.662,369.646,343.74,317.822,300.691,271.632,260.011,243.564,225.885,213.525,203.133,194.051,191.807,180.58,-0.3241,-0.66747,4747.21,3.6764384438152518
5975663,5518,4.22,0.9696,5.48,0.184,   ,12104.51,1.265,0.6699,0,296.05933,41.21498,5975663,13.35,0.8734,1458.931,104.034,98.35400000000001,97.947,96.124,96.138,96.441,97.126,100.274,106.72,112.426,119.771,126.772,129.229,140.25,0.39842,-0.06205,12104.51,4.082947213554429
